0,1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/922.png,Nc1+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/349.png,Rb1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1058.png,Qe3+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1440.png,bxc5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2733.png,Ncd5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/66_hw.png,g4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2037.png,Bf6+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/878.png,Rc7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2727.png,Bxd7+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1157.png,Rf1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/436.png,Rd4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/885_hw.png,Bb7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2597.png,cxb6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/603.png,Bxh1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2953.png,Ng3+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2408.png,Rf4+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1613.png,Kc1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/774_hw.png,b4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/468.png,Qc2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1673.png,Qf8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2889.png,Ke7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2189.png,Ne3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2314.png,Re3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/744.png,Qd2+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1430.png,Qh5#
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1944.png,d6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2957.png,Kf4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2442.png,Nf6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/386_hw.png,Rxg4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/132.png,Nxh2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/734.png,Bcd4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1576.png,Rd1+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/101_hw.png,d6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2113.png,Nc3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2584.png,Ne8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1979.png,Bg2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/985.png,Qf7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1258.png,bxc7+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2851.png,Kd3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2456.png,Ka7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/940.png,Rf3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2868.png,Nd8+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1875.png,Qe5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/693.png,Ke7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1133.png,Qg4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2275.png,Qh5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1911.png,Ka4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/222_hw.png,Nf6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1085.png,d5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2036.png,Nd5+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/156.png,Rg5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/736_hw.png,b5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1934.png,Qf8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2619.png,Nb6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/809.png,Rxe8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1549.png,Nxf3+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1584.png,Qg6#
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2915.png,hxg4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/539.png,Bb2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/681.png,Qe4+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/639_hw.png,Qb4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1831.png,Rh6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2454.png,Nf8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2233.png,dxe1=B+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/542_hw.png,O-O
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1486.png,Nd6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/394.png,e4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2916.png,Bg4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2700.png,Nxb7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/934_hw.png,Qc7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/82.png,Rf6+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1116.png,Rd6+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/334.png,exd4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/557.png,a5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/62.png,Rh6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/256.png,g1=B
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/88.png,Nh3+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/195.png,Qc4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1930.png,Qg3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2679.png,Qb3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2741.png,g5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1592.png,Ke7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1573.png,Be8+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2555.png,Nf3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2340.png,Rbf1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1931.png,Qg4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1415.png,Bg7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/365.png,Kg8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/573_hw.png,Be7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/75.png,g3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/891_hw.png,hxg4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2760.png,Kd8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1066.png,Kxg4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2600.png,g3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1857.png,g6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2702.png,Rf8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/265.png,Nxc2+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2601.png,Q8b6+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/856.png,Qg2+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/296.png,Qa6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/572.png,Re6+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1793.png,Nxb3+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/495.png,Rgg8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2207.png,Nc5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/873.png,Bf8+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/81.png,Qc6+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/716.png,Kf2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/992.png,Kb1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2991.png,Qh4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2342.png,Bg4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1100.png,Kg7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2459.png,Kxa1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/698.png,Re1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1902.png,R1h5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2504.png,Qxf3+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/946.png,Rc5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/405_hw.png,Qf3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/967.png,Qxe3+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1867.png,Qxg2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1152.png,Nxg5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2046.png,Rhg6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1173.png,Nc4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1719.png,Ra5+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1894.png,Qh7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/928.png,Ne4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/404.png,cxb8=R+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/213.png,Bxg6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1132.png,Qa4+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1316.png,Qd3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/626.png,Kf3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/675_hw.png,Rb8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2531.png,Rb1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1709.png,Bb6+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2716.png,Ka8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2635.png,Bh2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/467.png,Bxd7+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1145.png,Qxh4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/718.png,Rxc1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2232.png,Qg8+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1608.png,Bxd5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/626_hw.png,cxd4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1981.png,Q1h4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2931.png,Kxf2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1563.png,Nf6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2030.png,Ne2+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/973.png,Nc4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1214.png,Bb5+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1588.png,Nf8+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1353.png,b8=B
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2242.png,Nxc3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2138.png,Bb4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1646.png,cxd7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2443.png,Qh5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1973.png,Rbe5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/606.png,Qb3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2125.png,Rg3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1996.png,d6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1624.png,Qd6+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1210.png,Qf3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/509.png,Nxa5+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1373.png,Ng8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1566.png,Be5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1668.png,d6+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/68_hw.png,Bg5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2778.png,Kg2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1982.png,Qg3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2638.png,Reb3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/411_hw.png,Nf3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1437.png,Nb7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2665.png,Nd1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2431.png,Qf6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1104.png,Qa5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1971.png,cxb6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1287.png,Qxd8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1507.png,Bc7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2162.png,Rxa8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/793.png,Bc7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/997_hw.png,Qb6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1055.png,Kc4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1047.png,Ne5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1675.png,Bxd2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1887.png,Rg6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2737.png,Qd7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/47.png,Kf3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1801.png,Qc5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/545.png,e4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/690.png,Qa8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1803.png,Kd1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/62_hw.png,Nf6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1393.png,Bb6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/465.png,Kc1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/724_hw.png,Nc3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/0.png,Qf3+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/42.png,Nd7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/817.png,Nh1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1292.png,Bc1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2685.png,Qxe1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/136.png,Ke7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/292.png,Ra8+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/375.png,hxg4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/850.png,Qb6+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/116_hw.png,d4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/944.png,Ne6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2683.png,Kg3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1.png,Re1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/26_hw.png,Rxg4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1545.png,Nfd7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/100_hw.png,b5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2111.png,Rxe4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2052.png,Qa6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1477.png,e5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1427.png,Rc8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/691.png,Nxd4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1298.png,Ne3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2422.png,Qf8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1341.png,Kf4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1142.png,f7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2041.png,Kd1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1460.png,Rb1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2805.png,Rxh6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2573.png,Ra6+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/719.png,c6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2360.png,Rc2+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1674.png,Bxe6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1895.png,Kh6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/115.png,Qg1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/755_hw.png,a6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1155.png,Re5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2519.png,Rh6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/101.png,Rhxc8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1213.png,Kc4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1695.png,fxg5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/477.png,Qxd5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/857.png,Rxb2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2165.png,Qxe1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1334.png,Qd8+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/470_hw.png,e6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2195.png,Nxc3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/901.png,Be1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2831.png,Rff5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/235.png,Qf6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/49.png,Bb3+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/978_hw.png,h5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/924.png,Rc1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1778.png,Bf8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/364.png,Rh4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2193.png,Kf6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1694.png,Qb7+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/376_hw.png,e4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/361.png,Rah8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1283.png,Qa7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/189_hw.png,h6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/189.png,a3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1792.png,Qa2+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/455_hw.png,Nf1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/60.png,gxh3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1484.png,e8=R+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/795.png,Kd2+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1528.png,Rg5+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2338.png,Bxb1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/666.png,Qc7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1330.png,Bg8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/492.png,Qc5+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/325_hw.png,Nc3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2316.png,Qxd4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2732.png,a4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/735.png,Nxb3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/708.png,Kd2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1111.png,Bg5+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/787.png,Bxa2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2881.png,e3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/126.png,Rc8+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/23.png,Rxg4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/551.png,Kh1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/541_hw.png,Nc3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/578.png,Bf1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1833.png,Rxg4+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1807.png,Rgf6+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1408.png,dxc3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1602.png,Bxd8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/703_hw.png,c4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/28.png,Qb8+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/266.png,dxc4+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2802.png,Rh3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1255.png,Rf4+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/368_hw.png,Bf2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/58.png,Nd4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/409.png,Nfe1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1800.png,Ng5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2476.png,Rfb6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/631.png,Nf1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/906.png,Qxg6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/919.png,Nb6+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1057.png,fxe5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/373_hw.png,d4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/549.png,Ka8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/257.png,Bf8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1671.png,Nd1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2710.png,Qa4+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2592.png,Rfe3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1185.png,Qd6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1850.png,Nxe5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1666.png,Kf3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1856.png,Rg4+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/539_hw.png,Qxg4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/932.png,Nf2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2911.png,Qe3+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1013.png,Nc7+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/34_hw.png,Nxd4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1198.png,Rhe8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2924.png,Kxc4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/343.png,Kg8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1771.png,Bxe3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/75_hw.png,Qb4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/117.png,f1=B
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1701.png,Qxc4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/846.png,Qe5+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1423.png,Nb8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/829_hw.png,Kb1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2827.png,Nxa3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/435.png,Rd4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2251.png,Kxd7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1687.png,Qg4+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1635.png,Nxd8+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1853.png,Nxa5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1714.png,Qg5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1176.png,Nd1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2451.png,Rd2+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1690.png,Nxa7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2632.png,Nb3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1645.png,Ka6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2263.png,h1=Q
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1329.png,Kf2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/8.png,d7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/506.png,Nd3+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/45_hw.png,cxd4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/197.png,Bc3+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/913.png,Kf3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/97.png,Kxh4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2279.png,Nd3+
